timestamp,latitude,longitude,altitude,waypoint_segment,segment_distance_nm,distance_in_segment_nm,cumulative_distance_nm,total_route_distance_nm
610,2.363928,107.115321,35000.0,SABIP-BOBOB,46.46,45.47,45.47,275.48
620,2.368333,107.099444,35000.0,SABIP-BOBOB,46.46,46.46,46.46,275.48
630,2.368333,107.099444,35000.0,BOBOB-OMBAP,34.5,0.0,46.46,275.48
640,2.372702,107.083605,35000.0,BOBOB-OMBAP,34.5,0.99,47.44,275.48
650,2.37707,107.067765,35000.0,BOBOB-OMBAP,34.5,1.97,48.43,275.48
660,2.381437,107.051926,35000.0,BOBOB-OMBAP,34.5,2.96,49.42,275.48
670,2.385805,107.036086,35000.0,BOBOB-OMBAP,34.5,3.94,50.4,275.48
680,2.390173,107.020246,35000.0,BOBOB-OMBAP,34.5,4.93,51.39,275.48
690,2.39454,107.004406,35000.0,BOBOB-OMBAP,34.5,5.91,52.37,275.48
700,2.398907,106.988566,35000.0,BOBOB-OMBAP,34.5,6.9,53.36,275.48
710,2.403274,106.972725,35000.0,BOBOB-OMBAP,34.5,7.89,54.34,275.48
720,2.407641,106.956885,35000.0,BOBOB-OMBAP,34.5,8.87,55.33,275.48
730,2.412007,106.941045,35000.0,BOBOB-OMBAP,34.5,9.86,56.32,275.48
740,2.416374,106.925204,35000.0,BOBOB-OMBAP,34.5,10.84,57.3,275.48
750,2.42074,106.909363,35000.0,BOBOB-OMBAP,34.5,11.83,58.29,275.48
760,2.425106,106.893523,35000.0,BOBOB-OMBAP,34.5,12.81,59.27,275.48
770,2.429472,106.877682,35000.0,BOBOB-OMBAP,34.5,13.8,60.26,275.48
780,2.433837,106.861841,35000.0,BOBOB-OMBAP,34.5,14.79,61.24,275.48
790,2.438203,106.846,35000.0,BOBOB-OMBAP,34.5,15.77,62.23,275.48
800,2.442568,106.830159,35000.0,BOBOB-OMBAP,34.5,16.76,63.22,275.48
810,2.446933,106.814317,35000.0,BOBOB-OMBAP,34.5,17.74,64.2,275.48
820,2.451298,106.798476,35000.0,BOBOB-OMBAP,34.5,18.73,65.19,275.48
830,2.455663,106.782635,35000.0,BOBOB-OMBAP,34.5,19.71,66.17,275.48
840,2.460027,106.766793,35000.0,BOBOB-OMBAP,34.5,20.7,67.16,275.48
850,2.464392,106.750951,35000.0,BOBOB-OMBAP,34.5,21.69,68.14,275.48
860,2.468756,106.73511,35000.0,BOBOB-OMBAP,34.5,22.67,69.13,275.48
870,2.47312,106.719268,35000.0,BOBOB-OMBAP,34.5,23.66,70.12,275.48
880,2.477484,106.703426,35000.0,BOBOB-OMBAP,34.5,24.64,71.1,275.48
890,2.481847,106.687584,35000.0,BOBOB-OMBAP,34.5,25.63,72.09,275.48
900,2.486211,106.671741,35000.0,BOBOB-OMBAP,34.5,26.61,73.07,275.48
910,2.490574,106.655899,35000.0,BOBOB-OMBAP,34.5,27.6,74.06,275.48
920,2.494937,106.640057,35000.0,BOBOB-OMBAP,34.5,28.59,75.04,275.48
930,2.4993,106.624214,35000.0,BOBOB-OMBAP,34.5,29.57,76.03,275.48
940,2.503662,106.608372,35000.0,BOBOB-OMBAP,34.5,30.56,77.02,275.48
950,2.508025,106.592529,35000.0,BOBOB-OMBAP,34.5,31.54,78.0,275.48
960,2.512387,106.576686,35000.0,BOBOB-OMBAP,34.5,32.53,78.99,275.48
970,2.516749,106.560843,35000.0,BOBOB-OMBAP,34.5,33.51,79.97,275.48
980,2.521111,106.545,35000.0,BOBOB-OMBAP,34.5,34.5,80.96,275.48
990,2.521111,106.545,35000.0,OMBAP-VERIN,8.97,0.0,80.96,275.48
1000,2.525211,106.528889,35000.0,OMBAP-VERIN,8.97,1.0,81.96,275.48
1010,2.52931,106.512778,35000.0,OMBAP-VERIN,8.97,1.99,82.95,275.48
1020,2.533409,106.496668,35000.0,OMBAP-VERIN,8.97,2.99,83.95,275.48
1030,2.537508,106.480557,35000.0,OMBAP-VERIN,8.97,3.99,84.95,275.48
1040,2.541607,106.464445,35000.0,OMBAP-VERIN,8.97,4.99,85.95,275.48
1050,2.545706,106.448334,35000.0,OMBAP-VERIN,8.97,5.98,86.94,275.48
1060,2.549804,106.432223,35000.0,OMBAP-VERIN,8.97,6.98,87.94,275.48
1070,2.553902,106.416112,35000.0,OMBAP-VERIN,8.97,7.98,88.94,275.48
1080,2.558,106.4,35000.0,OMBAP-VERIN,8.97,8.97,89.93,275.48
1090,2.558,106.4,35000.0,VERIN-BUNTO,75.27,0.0,89.93,275.48
1100,2.562384,106.384304,35000.0,VERIN-BUNTO,75.27,0.98,90.91,275.48
1110,2.566768,106.368609,35000.0,VERIN-BUNTO,75.27,1.96,91.89,275.48
1120,2.571152,106.352913,35000.0,VERIN-BUNTO,75.27,2.93,92.87,275.48
1130,2.575536,106.337217,35000.0,VERIN-BUNTO,75.27,3.91,93.84,275.48
1140,2.579919,106.321521,35000.0,VERIN-BUNTO,75.27,4.89,94.82,275.48
1150,2.584303,106.305825,35000.0,VERIN-BUNTO,75.27,5.87,95.8,275.48
1160,2.588686,106.290129,35000.0,VERIN-BUNTO,75.27,6.84,96.78,275.48
1170,2.593068,106.274432,35000.0,VERIN-BUNTO,75.27,7.82,97.75,275.48
1180,2.597451,106.258736,35000.0,VERIN-BUNTO,75.27,8.8,98.73,275.48
1190,2.601834,106.243039,35000.0,VERIN-BUNTO,75.27,9.78,99.71,275.48
1200,2.606216,106.227342,35000.0,VERIN-BUNTO,75.27,10.75,100.69,275.48
1210,2.610598,106.211646,35000.0,VERIN-BUNTO,75.27,11.73,101.66,275.48
1220,2.61498,106.195949,35000.0,VERIN-BUNTO,75.27,12.71,102.64,275.48
1230,2.619362,106.180252,35000.0,VERIN-BUNTO,75.27,13.69,103.62,275.48
1240,2.623743,106.164555,35000.0,VERIN-BUNTO,75.27,14.66,104.6,275.48
1250,2.628125,106.148857,35000.0,VERIN-BUNTO,75.27,15.64,105.57,275.48
1260,2.632506,106.13316,35000.0,VERIN-BUNTO,75.27,16.62,106.55,275.48
1270,2.636887,106.117463,35000.0,VERIN-BUNTO,75.27,17.6,107.53,275.48
1280,2.641267,106.101765,35000.0,VERIN-BUNTO,75.27,18.57,108.51,275.48
1290,2.645648,106.086067,35000.0,VERIN-BUNTO,75.27,19.55,109.49,275.48
1300,2.650028,106.07037,35000.0,VERIN-BUNTO,75.27,20.53,110.46,275.48
1310,2.654408,106.054672,35000.0,VERIN-BUNTO,75.27,21.51,111.44,275.48
1320,2.658788,106.038974,35000.0,VERIN-BUNTO,75.27,22.48,112.42,275.48
1330,2.663168,106.023276,35000.0,VERIN-BUNTO,75.27,23.46,113.4,275.48
1340,2.667547,106.007577,35000.0,VERIN-BUNTO,75.27,24.44,114.37,275.48
1350,2.671927,105.991879,35000.0,VERIN-BUNTO,75.27,25.42,115.35,275.48
1360,2.676306,105.976181,35000.0,VERIN-BUNTO,75.27,26.39,116.33,275.48
1370,2.680685,105.960482,35000.0,VERIN-BUNTO,75.27,27.37,117.31,275.48
1380,2.685064,105.944783,35000.0,VERIN-BUNTO,75.27,28.35,118.28,275.48
1390,2.689442,105.929085,35000.0,VERIN-BUNTO,75.27,29.33,119.26,275.48
1400,2.69382,105.913386,35000.0,VERIN-BUNTO,75.27,30.3,120.24,275.48
1410,2.698199,105.897687,35000.0,VERIN-BUNTO,75.27,31.28,121.22,275.48
1420,2.702577,105.881987,35000.0,VERIN-BUNTO,75.27,32.26,122.19,275.48
1430,2.706954,105.866288,35000.0,VERIN-BUNTO,75.27,33.24,123.17,275.48
1440,2.711332,105.850589,35000.0,VERIN-BUNTO,75.27,34.21,124.15,275.48
1450,2.715709,105.834889,35000.0,VERIN-BUNTO,75.27,35.19,125.13,275.48
1460,2.720086,105.81919,35000.0,VERIN-BUNTO,75.27,36.17,126.1,275.48
1470,2.724463,105.80349,35000.0,VERIN-BUNTO,75.27,37.15,127.08,275.48
1480,2.72884,105.78779,35000.0,VERIN-BUNTO,75.27,38.12,128.06,275.48
1490,2.733216,105.77209,35000.0,VERIN-BUNTO,75.27,39.1,129.04,275.48
1500,2.737593,105.75639,35000.0,VERIN-BUNTO,75.27,40.08,130.01,275.48
1510,2.741969,105.74069,35000.0,VERIN-BUNTO,75.27,41.06,130.99,275.48
1520,2.746345,105.72499,35000.0,VERIN-BUNTO,75.27,42.03,131.97,275.48
1530,2.75072,105.70929,35000.0,VERIN-BUNTO,75.27,43.01,132.95,275.48
1540,2.755096,105.693589,35000.0,VERIN-BUNTO,75.27,43.99,133.92,275.48
1550,2.759471,105.677888,35000.0,VERIN-BUNTO,75.27,44.97,134.9,275.48
1560,2.763846,105.662188,35000.0,VERIN-BUNTO,75.27,45.94,135.88,275.48
1570,2.768221,105.646487,35000.0,VERIN-BUNTO,75.27,46.92,136.86,275.48
1580,2.772596,105.630786,35000.0,VERIN-BUNTO,75.27,47.9,137.83,275.48
1590,2.77697,105.615085,35000.0,VERIN-BUNTO,75.27,48.88,138.81,275.48
1600,2.781344,105.599384,35000.0,VERIN-BUNTO,75.27,49.85,139.79,275.48
1610,2.785718,105.583682,35000.0,VERIN-BUNTO,75.27,50.83,140.77,275.48
1620,2.790092,105.567981,35000.0,VERIN-BUNTO,75.27,51.81,141.74,275.48
1630,2.794466,105.552279,35000.0,VERIN-BUNTO,75.27,52.79,142.72,275.48
1640,2.798839,105.536578,35000.0,VERIN-BUNTO,75.27,53.76,143.7,275.48
1650,2.803212,105.520876,35000.0,VERIN-BUNTO,75.27,54.74,144.68,275.48
1660,2.807585,105.505174,35000.0,VERIN-BUNTO,75.27,55.72,145.65,275.48
1670,2.811958,105.489472,35000.0,VERIN-BUNTO,75.27,56.7,146.63,275.48
1680,2.816331,105.47377,35000.0,VERIN-BUNTO,75.27,57.67,147.61,275.48
1690,2.820703,105.458068,35000.0,VERIN-BUNTO,75.27,58.65,148.59,275.48
1700,2.825075,105.442365,35000.0,VERIN-BUNTO,75.27,59.63,149.56,275.48
1710,2.829447,105.426663,35000.0,VERIN-BUNTO,75.27,60.61,150.54,275.48
1720,2.833819,105.41096,35000.0,VERIN-BUNTO,75.27,61.58,151.52,275.48
1730,2.83819,105.395257,35000.0,VERIN-BUNTO,75.27,62.56,152.5,275.48
1740,2.842561,105.379555,35000.0,VERIN-BUNTO,75.27,63.54,153.47,275.48
1750,2.846932,105.363852,35000.0,VERIN-BUNTO,75.27,64.52,154.45,275.48
1760,2.851303,105.348149,35000.0,VERIN-BUNTO,75.27,65.5,155.43,275.48
1770,2.855674,105.332445,35000.0,VERIN-BUNTO,75.27,66.47,156.41,275.48
1780,2.860044,105.316742,35000.0,VERIN-BUNTO,75.27,67.45,157.38,275.48
1790,2.864415,105.301039,35000.0,VERIN-BUNTO,75.27,68.43,158.36,275.48
1800,2.868785,105.285335,35000.0,VERIN-BUNTO,75.27,69.41,159.34,275.48
1810,2.873154,105.269631,35000.0,VERIN-BUNTO,75.27,70.38,160.32,275.48
1820,2.877524,105.253928,35000.0,VERIN-BUNTO,75.27,71.36,161.29,275.48
1830,2.881893,105.238224,35000.0,VERIN-BUNTO,75.27,72.34,162.27,275.48
1840,2.886262,105.22252,35000.0,VERIN-BUNTO,75.27,73.32,163.25,275.48
1850,2.890631,105.206815,35000.0,VERIN-BUNTO,75.27,74.29,164.23,275.48
1860,2.895,105.191111,35000.0,VERIN-BUNTO,75.27,75.27,165.2,275.48
1870,2.89,105.19,35000.0,BUNTO-LIPRO,0.31,0.31,165.51,275.48
1880,2.89,105.19,35000.0,LIPRO-KILOT,32.25,0.0,165.51,275.48
1890,2.89449,105.174337,35000.0,LIPRO-KILOT,32.25,0.98,166.49,275.48
1900,2.89898,105.158674,35000.0,LIPRO-KILOT,32.25,1.95,167.47,275.48
1910,2.903469,105.143011,35000.0,LIPRO-KILOT,32.25,2.93,168.44,275.48
1920,2.907959,105.127347,35000.0,LIPRO-KILOT,32.25,3.91,169.42,275.48
1930,2.912448,105.111684,35000.0,LIPRO-KILOT,32.25,4.89,170.4,275.48
1940,2.916937,105.09602,35000.0,LIPRO-KILOT,32.25,5.86,171.38,275.48
1950,2.921426,105.080357,35000.0,LIPRO-KILOT,32.25,6.84,172.35,275.48
1960,2.925914,105.064693,35000.0,LIPRO-KILOT,32.25,7.82,173.33,275.48
1970,2.930403,105.049029,35000.0,LIPRO-KILOT,32.25,8.79,174.31,275.48
1980,2.934891,105.033365,35000.0,LIPRO-KILOT,32.25,9.77,175.28,275.48
1990,2.939379,105.017701,35000.0,LIPRO-KILOT,32.25,10.75,176.26,275.48
2000,2.943866,105.002036,35000.0,LIPRO-KILOT,32.25,11.73,177.24,275.48
2010,2.948354,104.986372,35000.0,LIPRO-KILOT,32.25,12.7,178.22,275.48
2020,2.952841,104.970707,35000.0,LIPRO-KILOT,32.25,13.68,179.19,275.48
2030,2.957328,104.955042,35000.0,LIPRO-KILOT,32.25,14.66,180.17,275.48
2040,2.961815,104.939378,35000.0,LIPRO-KILOT,32.25,15.63,181.15,275.48
2050,2.966301,104.923713,35000.0,LIPRO-KILOT,32.25,16.61,182.12,275.48
2060,2.970787,104.908047,35000.0,LIPRO-KILOT,32.25,17.59,183.1,275.48
2070,2.975274,104.892382,35000.0,LIPRO-KILOT,32.25,18.57,184.08,275.48
2080,2.979759,104.876717,35000.0,LIPRO-KILOT,32.25,19.54,185.05,275.48
2090,2.984245,104.861051,35000.0,LIPRO-KILOT,32.25,20.52,186.03,275.48
2100,2.988731,104.845386,35000.0,LIPRO-KILOT,32.25,21.5,187.01,275.48
2110,2.993216,104.82972,35000.0,LIPRO-KILOT,32.25,22.47,187.99,275.48
2120,2.997701,104.814054,35000.0,LIPRO-KILOT,32.25,23.45,188.96,275.48
2130,3.002186,104.798388,35000.0,LIPRO-KILOT,32.25,24.43,189.94,275.48
2140,3.00667,104.782722,35000.0,LIPRO-KILOT,32.25,25.41,190.92,275.48
2150,3.011154,104.767056,35000.0,LIPRO-KILOT,32.25,26.38,191.89,275.48
2160,3.015638,104.751389,35000.0,LIPRO-KILOT,32.25,27.36,192.87,275.48
2170,3.020122,104.735723,35000.0,LIPRO-KILOT,32.25,28.34,193.85,275.48
2180,3.024606,104.720056,35000.0,LIPRO-KILOT,32.25,29.31,194.83,275.48
2190,3.029089,104.704389,35000.0,LIPRO-KILOT,32.25,30.29,195.8,275.48
2200,3.033573,104.688723,35000.0,LIPRO-KILOT,32.25,31.27,196.78,275.48
2210,3.038056,104.673056,35000.0,LIPRO-KILOT,32.25,32.25,197.76,275.48
2220,3.038056,104.673056,35000.0,KILOT-OTLON,21.02,0.0,197.76,275.48
2230,3.042489,104.656959,35000.0,KILOT-OTLON,21.02,1.0,198.76,275.48
2240,3.046923,104.640862,35000.0,KILOT-OTLON,21.02,2.0,199.76,275.48
2250,3.051356,104.624766,35000.0,KILOT-OTLON,21.02,3.0,200.76,275.48
2260,3.055789,104.608669,35000.0,KILOT-OTLON,21.02,4.0,201.76,275.48
2270,3.060221,104.592571,35000.0,KILOT-OTLON,21.02,5.01,202.76,275.48
2280,3.064654,104.576474,35000.0,KILOT-OTLON,21.02,6.01,203.76,275.48
2290,3.069086,104.560377,35000.0,KILOT-OTLON,21.02,7.01,204.77,275.48
2300,3.073518,104.544279,35000.0,KILOT-OTLON,21.02,8.01,205.77,275.48
2310,3.07795,104.528182,35000.0,KILOT-OTLON,21.02,9.01,206.77,275.48
2320,3.082381,104.512084,35000.0,KILOT-OTLON,21.02,10.01,207.77,275.48
2330,3.086812,104.495986,35000.0,KILOT-OTLON,21.02,11.01,208.77,275.48
2340,3.091243,104.479888,35000.0,KILOT-OTLON,21.02,12.01,209.77,275.48
2350,3.095674,104.46379,35000.0,KILOT-OTLON,21.02,13.01,210.77,275.48
2360,3.100105,104.447692,35000.0,KILOT-OTLON,21.02,14.02,211.77,275.48
2370,3.104535,104.431593,35000.0,KILOT-OTLON,21.02,15.02,212.77,275.48
2380,3.108965,104.415495,35000.0,KILOT-OTLON,21.02,16.02,213.78,275.48
2390,3.113395,104.399396,35000.0,KILOT-OTLON,21.02,17.02,214.78,275.48
2400,3.117824,104.383297,35000.0,KILOT-OTLON,21.02,18.02,215.78,275.48
2410,3.122253,104.367198,35000.0,KILOT-OTLON,21.02,19.02,216.78,275.48
2420,3.126682,104.351099,35000.0,KILOT-OTLON,21.02,20.02,217.78,275.48
2430,3.131111,104.335,35000.0,KILOT-OTLON,21.02,21.02,218.78,275.48
2440,3.131111,104.335,35000.0,OTLON-KETOD,10.76,0.0,218.78,275.48
2450,3.135456,104.319268,35000.0,OTLON-KETOD,10.76,0.98,219.76,275.48
2460,3.1398,104.303537,35000.0,OTLON-KETOD,10.76,1.96,220.74,275.48
2470,3.144144,104.287805,35000.0,OTLON-KETOD,10.76,2.94,221.72,275.48
2480,3.148488,104.272073,35000.0,OTLON-KETOD,10.76,3.91,222.7,275.48
2490,3.152832,104.25634,35000.0,OTLON-KETOD,10.76,4.89,223.67,275.48
2500,3.157175,104.240608,35000.0,OTLON-KETOD,10.76,5.87,224.65,275.48
2510,3.161518,104.224876,35000.0,OTLON-KETOD,10.76,6.85,225.63,275.48
2520,3.165861,104.209143,35000.0,OTLON-KETOD,10.76,7.83,226.61,275.48
2530,3.170204,104.19341,35000.0,OTLON-KETOD,10.76,8.81,227.59,275.48
2540,3.174547,104.177677,35000.0,OTLON-KETOD,10.76,9.79,228.57,275.48
2550,3.178889,104.161944,35000.0,OTLON-KETOD,10.76,10.76,229.55,275.48
2560,3.178889,104.161944,35000.0,KETOD-OBDAB,45.94,0.0,229.55,275.48
2570,3.183238,104.146232,35000.0,KETOD-OBDAB,45.94,0.98,230.52,275.48
2580,3.187588,104.13052,35000.0,KETOD-OBDAB,45.94,1.95,231.5,275.48
2590,3.191937,104.114808,35000.0,KETOD-OBDAB,45.94,2.93,232.48,275.48
2600,3.196286,104.099096,35000.0,KETOD-OBDAB,45.94,3.91,233.45,275.48
2610,3.200634,104.083383,35000.0,KETOD-OBDAB,45.94,4.89,234.43,275.48
2620,3.204983,104.06767,35000.0,KETOD-OBDAB,45.94,5.86,235.41,275.48
2630,3.209331,104.051958,35000.0,KETOD-OBDAB,45.94,6.84,236.39,275.48
2640,3.213679,104.036245,35000.0,KETOD-OBDAB,45.94,7.82,237.36,275.48
2650,3.218026,104.020531,35000.0,KETOD-OBDAB,45.94,8.8,238.34,275.48
2660,3.222374,104.004818,35000.0,KETOD-OBDAB,45.94,9.77,239.32,275.48
2670,3.226721,103.989105,35000.0,KETOD-OBDAB,45.94,10.75,240.3,275.48
2680,3.231068,103.973391,35000.0,KETOD-OBDAB,45.94,11.73,241.27,275.48
2690,3.235415,103.957678,35000.0,KETOD-OBDAB,45.94,12.71,242.25,275.48
2700,3.239761,103.941964,35000.0,KETOD-OBDAB,45.94,13.68,243.23,275.48
2710,3.244107,103.92625,35000.0,KETOD-OBDAB,45.94,14.66,244.21,275.48
2720,3.248453,103.910536,35000.0,KETOD-OBDAB,45.94,15.64,245.18,275.48
2730,3.252799,103.894822,35000.0,KETOD-OBDAB,45.94,16.62,246.16,275.48
2740,3.257145,103.879108,35000.0,KETOD-OBDAB,45.94,17.59,247.14,275.48
2750,3.26149,103.863393,35000.0,KETOD-OBDAB,45.94,18.57,248.12,275.48
2760,3.265835,103.847679,35000.0,KETOD-OBDAB,45.94,19.55,249.09,275.48
2770,3.270179,103.831964,35000.0,KETOD-OBDAB,45.94,20.53,250.07,275.48
2780,3.274524,103.816249,35000.0,KETOD-OBDAB,45.94,21.5,251.05,275.48
2790,3.278868,103.800534,35000.0,KETOD-OBDAB,45.94,22.48,252.03,275.48
2800,3.283212,103.784819,35000.0,KETOD-OBDAB,45.94,23.46,253.0,275.48
2810,3.287556,103.769104,35000.0,KETOD-OBDAB,45.94,24.44,253.98,275.48
2820,3.291899,103.753388,35000.0,KETOD-OBDAB,45.94,25.41,254.96,275.48
2830,3.296243,103.737673,35000.0,KETOD-OBDAB,45.94,26.39,255.94,275.48
2840,3.300586,103.721957,35000.0,KETOD-OBDAB,45.94,27.37,256.91,275.48
2850,3.304929,103.706241,35000.0,KETOD-OBDAB,45.94,28.35,257.89,275.48
2860,3.309271,103.690525,35000.0,KETOD-OBDAB,45.94,29.32,258.87,275.48
2870,3.313613,103.674809,35000.0,KETOD-OBDAB,45.94,30.3,259.85,275.48
2880,3.317955,103.659093,35000.0,KETOD-OBDAB,45.94,31.28,260.82,275.48
2890,3.322297,103.643377,35000.0,KETOD-OBDAB,45.94,32.26,261.8,275.48
2900,3.326639,103.62766,35000.0,KETOD-OBDAB,45.94,33.23,262.78,275.48
2910,3.33098,103.611944,35000.0,KETOD-OBDAB,45.94,34.21,263.76,275.48
2920,3.335321,103.596227,35000.0,KETOD-OBDAB,45.94,35.19,264.73,275.48
2930,3.339662,103.58051,35000.0,KETOD-OBDAB,45.94,36.17,265.71,275.48
2940,3.344002,103.564793,35000.0,KETOD-OBDAB,45.94,37.14,266.69,275.48
2950,3.348342,103.549076,35000.0,KETOD-OBDAB,45.94,38.12,267.67,275.48
2960,3.352682,103.533359,35000.0,KETOD-OBDAB,45.94,39.1,268.64,275.48
2970,3.357022,103.517641,35000.0,KETOD-OBDAB,45.94,40.07,269.62,275.48
2980,3.361362,103.501923,35000.0,KETOD-OBDAB,45.94,41.05,270.6,275.48
2990,3.365701,103.486206,35000.0,KETOD-OBDAB,45.94,42.03,271.57,275.48
3000,3.37004,103.470488,35000.0,KETOD-OBDAB,45.94,43.01,272.55,275.48
3010,3.374379,103.45477,35000.0,KETOD-OBDAB,45.94,43.98,273.53,275.48
3020,3.378717,103.439052,35000.0,KETOD-OBDAB,45.94,44.96,274.51,275.48
3030,3.383056,103.423333,35000.0,KETOD-OBDAB,45.94,45.94,275.48,275.48
3040,3.383056,103.423333,35000.0,OBDAB-VPK,0.0,0.0,275.48,275.48
3050,3.3830555555555555,103.42333333333332,35000.0,OBDAB-VPK,0.0,0.0,275.48,275.48
